Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Connector Type","Number of Contacts","Gender","Specifications","Mounting Type","Mounting Feature","Termination","Features","Ingress Protection","Operating Temperature","Number of Ports","Current Rating (Amps)","Voltage - Rated","Shielding","Mating Cycles","URL"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2607/Micro%20USB_Eng_20141230.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1880/MUC-20PFFR-JS8C01.JPG","APC1756-2-ND","MUC-20PFFR-JS8C01","Amphenol LTW","Amphenol LTW","CONN RCPT USB2.0 MICRO AB SMD RA","0","2.31028","0","5000","Tape & Reel (TR)","SWIFT","Obsolete","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide","IP68 - Dust Tight, Waterproof","-30°C ~ 85°C","1","-","-","-","10000","https://www.digikey.be/en/products/detail/amphenol-ltw/MUC-20PFFR-JS8C01/5253158"
"https://tensility.s3.us-west-2.amazonaws.com/uploads/pdffiles/54-00283.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4703/MFG_54-00283.jpg","839-54-00283TR-ND,839-54-00283CT-ND,839-54-00283DKR-ND","54-00283","Tensility International Corp","Tensility International Corp","CONN RCPT USB2.0 MICRO B SMD RA","778","2.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide, Solder Retention","IPX7 - Waterproof","-40°C ~ 85°C","1","0.5A, 3A","30VDC","Shielded","5000","https://www.digikey.be/en/products/detail/tensility-international-corp/54-00283/15667378"
"https://tensility.s3.us-west-2.amazonaws.com/uploads/pdffiles/54-00281.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4753/MFG_54-00281.jpg","839-54-00281TR-ND,839-54-00281CT-ND,839-54-00281DKR-ND","54-00281","Tensility International Corp","Tensility International Corp","CONN RCPT USB2.0 MICRO B SMD RA","973","2.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","USB - micro B","5","Receptacle","USB 2.0","Board Edge, Cutout; Surface Mount; Through Hole, Right Angle","Horizontal, Mid Mount","Solder","Board Lock","IPX7 - Waterproof","-40°C ~ 85°C","1","0.5A, 3A","30VDC","Shielded","5000","https://www.digikey.be/en/products/detail/tensility-international-corp/54-00281/15667379"
"https://www.sameskydevices.com/product/resource/uj2-mibh-2-smt-tr-67.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/309/MFG_UJ2-MIBH-2-SMT-TR-67.jpg","2223-UJ2-MIBH-2-SMT-TR-67TR-ND,2223-UJ2-MIBH-2-SMT-TR-67CT-ND,2223-UJ2-MIBH-2-SMT-TR-67DKR-ND","UJ2-MIBH-2-SMT-TR-67","Same Sky (Formerly CUI Devices)","Same Sky (Formerly CUI Devices)","CONN RCPT USB 2.0 MICRO B SMD RA","2.311","2.52","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","UJ2","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Flange, Horizontal","Solder","10µin"" Finish Thickness","IP67 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/same-sky-formerly-cui-devices/UJ2-MIBH-2-SMT-TR-67/9830177"
"https://www.sameskydevices.com/product/resource/up3-mibv-4-cm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1245/MFG_UP3-MIBV-4-CM.jpg","102-4002-ND","UP3-MIBV-4-CM","Same Sky (Formerly CUI Devices)","Same Sky (Formerly CUI Devices)","CONN PLUG USB 3.2 MICRO B SLDR","790","2.52","0","1","Box","UP3","Active","USB - micro B","10","Plug","USB 3.2 Gen 1 (USB 3.1 Gen 1, Superspeed (USB 3.0))","Free Hanging (In-Line)","-","Solder","30µ"" Finish Thickness","-","-55°C ~ 85°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/same-sky-formerly-cui-devices/UP3-MIBV-4-CM/6187917"
"https://www.te.com/usa-en/product-2134536-2.datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3569/2134536-2.JPG","A118938TR-ND,A118938CT-ND","2134536-2","TE Connectivity AMP Connectors","TE Connectivity AMP Connectors","CONN RCPT USB2.0 MICRO AB SMD RA","10.898","2.55","0","1","Tape & Reel (TR),Cut Tape (CT)","-","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Pick and Place","-","-","1","-","-","-","-","https://www.digikey.be/en/products/detail/te-connectivity-amp-connectors/2134536-2/4497225"
"https://www.te.com/usa-en/product-2174507-2.datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1295/2174507-2.JPG","A118106TR-ND,A118106CT-ND,A118106DKR-ND","2174507-2","TE Connectivity AMP Connectors","TE Connectivity AMP Connectors","CONN RCPT USB2.0 MICRO B SMD R/A","8.780","2.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","-","10000","https://www.digikey.be/en/products/detail/te-connectivity-amp-connectors/2174507-2/4731824"
"https://www.we-online.com/catalog/datasheet/692622030100.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/389/692622030100.jpg","732-3151-2-ND,732-3151-1-ND,732-3151-6-ND","692622030100","Würth Elektronik","Würth Elektronik","CONN RCPT USB3.0 MICRO B SMD R/A","2.588","2.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WR-COM","Active","USB - micro B","10","Receptacle","USB 3.2 Gen 1 (USB 3.1 Gen 1, Superspeed (USB 3.0))","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-20°C ~ 85°C","1","0.25A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/würth-elektronik/692622030100/2627267"
"https://www.te.com/usa-en/product-2173157-3.datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2159/2173157-3.jpg","17-2173157-3TR-ND,17-2173157-3CT-ND,17-2173157-3DKR-ND","2173157-3","TE Connectivity AMP Connectors","TE Connectivity AMP Connectors","CONN RCPT USB2.0 MICRO B SMD R/A","800","2.75","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Pick and Place, Solder Retention","Splash Proof","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","-","10000","https://www.digikey.be/en/products/detail/te-connectivity-amp-connectors/2173157-3/6026112"
"https://www.sameskydevices.com/product/resource/uj2w-mibh-4-smt.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1257/MFG_UJ2W-MIBH-4-SMT.jpg","102-4009-2-ND,102-4009-1-ND,102-4009-6-ND","UJ2W-MIBH-4-SMT-TR","Same Sky (Formerly CUI Devices)","Same Sky (Formerly CUI Devices)","CONN RCPT USB2.0 MICRO B SMD R/A","6.143","2.81","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","UJ2W","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Flange, Horizontal","Solder","Board Guide","IP67 - Dust Tight, Waterproof","-25°C ~ 85°C","1","0.5A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/same-sky-formerly-cui-devices/UJ2W-MIBH-4-SMT-TR/6187924"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5849/MUC-20PFFR-JSXX02%28E%29.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2277/MUC-20PFFR-JS7002.JPG","1754-1194-2-ND,1754-1194-1-ND,1754-1194-6-ND","MUC-20PFFR-JS7002","Amphenol LTW","Amphenol LTW","CONN RCPT USB2.0 MICRO AB SMD RA","46.627","2.86","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SWIFT","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Lock","IP67 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1A, 1.8A","-","-","10000","https://www.digikey.be/en/products/detail/amphenol-ltw/MUC-20PFFR-JS7002/7056800"
"https://www.sameskydevices.com/product/resource/uj2-mibh-3-msmt-tr-67.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/MFG_UJ2-MIBH-3-MSMT-TR-67.jpg","2223-UJ2-MIBH-3-MSMT-TR-67TR-ND,2223-UJ2-MIBH-3-MSMT-TR-67CT-ND,2223-UJ2-MIBH-3-MSMT-TR-67DKR-ND","UJ2-MIBH-3-MSMT-TR-67","Same Sky (Formerly CUI Devices)","Same Sky (Formerly CUI Devices)","CONN RCPT USB 2.0 MICRO B SMD RA","18.990","2.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","UJ2","Active","USB - micro B","5","Receptacle","USB 2.0","Board Edge, Cutout; Surface Mount, Right Angle","Horizontal, Mid Mount, Reverse","Solder","15µ"" Finish Thickness","IP67 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/same-sky-formerly-cui-devices/UJ2-MIBH-3-MSMT-TR-67/9830176"
"https://www.te.com/usa-en/product-1932788-1.datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1289/1932788-1.JPG","A118088TR-ND,A118088CT-ND","1932788-1","TE Connectivity AMP Connectors","TE Connectivity AMP Connectors","CONN RCPT USB2.0 MICRO B SMD R/A","18.679","2.95","0","1","Tape & Reel (TR),Cut Tape (CT)","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal, Reverse Mount","Solder","Pick and Place","-","-30°C ~ 85°C","1","0.5A, 1.5A","30VAC","Unshielded","10000","https://www.digikey.be/en/products/detail/te-connectivity-amp-connectors/1932788-1/4731822"
"https://www.sameskydevices.com/product/resource/uj2-mibh-4-smt-tr-67.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/749/UJ2-MIBH-4-SMT-TR-67.jpg","102-4970-2-ND,102-4970-1-ND,102-4970-6-ND","UJ2-MIBH-4-SMT-TR-67","Same Sky (Formerly CUI Devices)","Same Sky (Formerly CUI Devices)","CONN RCPT USB 2.0 MICRO B SMD RA","27.841","2.95","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","UJ2","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","30µ"" Finish Thickness, Board Guide","IP67 - Dust Tight, Waterproof","-25°C ~ 85°C","1","0.5A, 1.8A","30VAC","-","10000","https://www.digikey.be/en/products/detail/same-sky-formerly-cui-devices/UJ2-MIBH-4-SMT-TR-67/9564429"
"https://edac.net/products","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2172/690-W05-290-483.jpg","151-1244-2-ND,151-1244-1-ND,151-1244-6-ND","690-W05-290-483","EDAC Inc.","EDAC Inc.","CONN RCPT USB1.0 MICRO B SMD R/A","124","3.02","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","690W","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Flange, Horizontal","Solder","Solder Retention","IP67 - Dust Tight, Waterproof","-25°C ~ 85°C","1","1A per Contact","-","Shielded","-","https://www.digikey.be/en/products/detail/edac-inc/690-W05-290-483/4990931"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5849/MUC-20PFFR-JSXX02%28E%29.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2544/MUC-20PFFR-JS8x02.jpg","1754-1150-2-ND,1754-1150-1-ND,1754-1150-6-ND","MUC-20PFFR-JS8A02","Amphenol LTW","Amphenol LTW","CONN RCPT USB2.0 MICRO AB SMD RA","1.974","3.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SWIFT","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Lock","IP68 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1A, 1.8A","5V, 30V","-","10000","https://www.digikey.be/en/products/detail/amphenol-ltw/MUC-20PFFR-JS8A02/7102754"
"https://www.sameskydevices.com/product/resource/uj2-mibv-4-smt-tr-67.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/708/MFG_UJ2-MIBV-4-SMT-TR-67.jpg","2223-UJ2-MIBV-4-SMT-TR-67TR-ND,2223-UJ2-MIBV-4-SMT-TR-67CT-ND,2223-UJ2-MIBV-4-SMT-TR-67DKR-ND","UJ2-MIBV-4-SMT-TR-67","Same Sky (Formerly CUI Devices)","Same Sky (Formerly CUI Devices)","CONN RCPT USB 2.0 MICRO B SMD","2.182","3.36","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","UJ2","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount","Vertical","Solder","30µ"" Finish Thickness, Solder Retention","IP67 - Dust Tight, Waterproof","-25°C ~ 85°C","1","0.5A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/same-sky-formerly-cui-devices/UJ2-MIBV-4-SMT-TR-67/9830179"
"https://www.te.com/usa-en/product-2134441-2.datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1006/2134441-2.JPG","A118104TR-ND,A118104CT-ND","2134441-2","TE Connectivity AMP Connectors","TE Connectivity AMP Connectors","CONN RCPT USB2.0 MICRO B SMD","7.813","3.37","0","1","Tape & Reel (TR),Cut Tape (CT)","-","Active","USB - micro B","5","Receptacle","USB 2.0","Board Cutout, Surface Mount, Right Angle; Through Hole","Horizontal, Mid Mount, Reverse","Solder","-","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","-","10000","https://www.digikey.be/en/products/detail/te-connectivity-amp-connectors/2134441-2/4731823"
"https://www.keyelco.com/userAssets/file/K75p116.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/MFG_36_955.jpg","36-955-ND","955","Keystone Electronics","Keystone Electronics","CONN RCPT USB3.0 MICRO B SMD R/A","3","3.6","0","1","Bulk","-","Active","USB - micro B","10","Receptacle","USB 3.2 Gen 1 (USB 3.1 Gen 1, Superspeed (USB 3.0))","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-25°C ~ 80°C","1","1A","30V","Unshielded","1500","https://www.digikey.be/en/products/detail/keystone-electronics/955/2745658"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5849/MUC-20PFFR-JSXX02%28E%29.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2544/MUC-20PFFR-JS8x02.jpg","1754-1195-2-ND,1754-1195-1-ND,1754-1195-6-ND","MUC-20PFFR-JS8C02","Amphenol LTW","Amphenol LTW","CONN RCPT USB2.0 MICRO AB SMD RA","2.294","3.76","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SWIFT","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Lock","IP68 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1A, 1.8A","-","-","10000","https://www.digikey.be/en/products/detail/amphenol-ltw/MUC-20PFFR-JS8C02/7056801"
"https://www.te.com/usa-en/product-1551629-3.datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1847/1551629-3.JPG","17-1551629-3CT-ND","1551629-3","TE Connectivity AMP Connectors","TE Connectivity AMP Connectors","CONN RCPT USB2.0 MICRO AB SMD RA","924","3.77","0","1","Cut Tape (CT)","-","Obsolete","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","Splash Proof","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","Shielded","10000","https://www.digikey.be/en/products/detail/te-connectivity-amp-connectors/1551629-3/26903529"
"https://www.keyelco.com/userAssets/file/K75p116.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2262/957.JPG","36-957-ND","957","Keystone Electronics","Keystone Electronics","CONN PLUG USB3.0 MICRO USB B SLD","466","3.86","0","1","Bulk","-","Active","USB - micro B","10","Plug","USB 3.2 Gen 1 (USB 3.1 Gen 1, Superspeed (USB 3.0))","Free Hanging (In-Line)","-","Solder","-","-","-25°C ~ 80°C","1","1.8A","30V","Shielded","1500","https://www.digikey.be/en/products/detail/keystone-electronics/957/2745659"
"https://www.molex.com/pdm_docs/pk/2049263333-000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/743/MFG_2049261103.jpg","WM22189TR-ND,WM22189CT-ND,WM22189DKR-ND","2049261103","Molex","Molex","CONN RCPT USB2.0 MICRO B SMD R/A","17.518","3.96","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","204926","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","IP67 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/molex/2049261103/9350927"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6492/rugged_cat.pdf","-","664-MUSBK152001-ND","MUSBK152001","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","RUGGED USB, GEN 1, MICRO AB","0","4.1285","0","80","Box","MUSB","Active","USB - micro AB","5","Receptacle","USB 2.0","Through Hole, Right Angle","Flange, Horizontal","Solder","-","IP67 - Dust Tight, Waterproof","-40°C ~ 105°C","1","1.5A","-","Shielded","1500","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/MUSBK152001/26690766"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/56/1003-026-BL-KIT_Dwg.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3977/1003-026-BL-KIT.jpg","1175-1003-026-BL-KIT-ND","1003-026-BL-KIT","CNC Tech","CNC Tech","CONN KIT W/HOOD MICRO USB TYPE B","1.947","4.16","0","1","Bulk","-","Active","USB - micro B","10","Plug","USB 3.2 Gen 1 (USB 3.1 Gen 1, Superspeed (USB 3.0))","Free Hanging (In-Line)","-","Solder","-","-","-","1","1A","-","-","-","https://www.digikey.be/en/products/detail/cnc-tech/1003-026-BL-KIT/10817125"
"https://www.we-online.com/catalog/datasheet/692622420101.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2553/MFG_692622420101.jpg","732-10013-2-ND,732-10013-1-ND,732-10013-6-ND","692622420101","Würth Elektronik","Würth Elektronik","CONN RCPT USB3.0 MICRO B SMD","176","4.41","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WR-COM","Active","USB - micro B","10","Receptacle","USB 3.2 Gen 1 (USB 3.1 Gen 1, Superspeed (USB 3.0))","Surface Mount","Vertical","Solder","Board Guide, Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","0.25A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/würth-elektronik/692622420101/5956387"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_harsh_musb-type-a-b-ab.pdf","-","664-MUSBK15231-ND","MUSBK15231","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","HARSH TYPE MICRO AB, IP67, WITH","0","6.61388","0","80","Box","MUSB","Active","USB - micro AB","5","Receptacle","-","Panel Mount, Through Hole, Right Angle","Flange, Horizontal","Solder","-","IP67 - Dust Tight, Waterproof","-40°C ~ 105°C","1","0.1A, 1A, 1.8A","-","Shielded","1500","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/MUSBK15231/25817774"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_harsh_musb-type-a-b-ab.pdf","-","664-MUSBK552M5-ND","MUSBK552M5","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","HARSH USB MICRO AB, VERTICAL, IP","0","6.61388","0","80","Box","MUSB","Active","USB - micro AB","5","Receptacle","-","Panel Mount, Through Hole","Flange, Vertical","Solder","-","IP67 - Dust Tight, Waterproof","-40°C ~ 105°C","1","0.1A, 1A, 1.8A","-","Shielded","-","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/MUSBK552M5/25818274"
"https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=108-61243&DocType=SS&DocLang=EN","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/26/2108877-1.JPG","A121025TR-ND,A121025CT-ND,A121025DKR-ND","2108877-1","TE Connectivity AMP Connectors","TE Connectivity AMP Connectors","CONN RCPT USB2.0 MICRO B SMD R/A","3.168","7.03","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Flange, Horizontal","Solder","-","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30VAC/DC","-","10000","https://www.digikey.be/en/products/detail/te-connectivity-amp-connectors/2108877-1/5215143"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_harsh_musb-type-a-b-ab.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8886/MFG_MUSBK15230.jpg","664-MUSBK152M1-ND","MUSBK152M1","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","RUGGED USB, TYPE MICRO AB, RGHT","0","7.46663","0","80","Box","MUSB","Active","USB - micro AB","5","Receptacle","-","Panel Mount, Through Hole, Right Angle","Flange, Horizontal","Solder","-","IP67 - Dust Tight, Waterproof","-40°C ~ 105°C","1","0.1A, 1A, 1.8A","-","Shielded","1500","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/MUSBK152M1/25818366"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_harsh_musb-type-a-b-ab.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8886/MFG_MUSBK15230.jpg","664-MUSBK152M02-ND","MUSBK152M02","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","RUGGED USB, GEN 1, MICRO AB","0","8.507","0","80","Box","MUSB","Active","USB - micro AB","5","Receptacle","USB 2.0","Panel Mount, Through Hole, Right Angle","Flange, Horizontal","Solder","-","IP67 - Dust Tight, Waterproof","-40°C ~ 105°C","1","0.1A, 1A, 1.8A","-","Shielded","-","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/MUSBK152M02/25815652"
"https://www.switchcraft.com/Documents/npb_c716_sealed_micro_usb_connectors.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1117/DCC-USBCB-120.jpg","SC2105-ND","DCC-USBCB-120","Conxall/Switchcraft","Conxall/Switchcraft","CONN PLUG USB2.0 MICRO B SLD","23","10.33","0","1","Bulk","Data-Con-X®","Active","USB - micro B","5","Plug","USB 2.0","Free Hanging (In-Line)","-","Solder","Circular Bayonet Coupling","IP67/IP68 - Dust Tight, Waterproof","-20°C ~ 85°C","1","-","-","Shielded","300","https://www.digikey.be/en/products/detail/conxall-switchcraft/DCC-USBCB-120/5213103"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_harsh_musb-type-a-b-ab.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/413/MUSBK15230.jpg","MUSBK15230-ND","MUSBK15230","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","CONN RCPT USB2.0 MICRO AB PCB RA","4.665","10.36","0","1","Bulk","MUSB","Active","USB - micro AB","5","Receptacle","USB 2.0","Panel Mount, Through Hole, Right Angle","Flange, Horizontal","Solder","-","IP67 - Dust Tight, Waterproof","-40°C ~ 105°C","1","0.5A, 1A","-","Shielded","10000","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/MUSBK15230/3465047"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_harsh_musb-type-a-b-ab.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2087/MUSB-K552-30.jpg","664-MUSBK55230-ND","MUSBK55230","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","CONN RCP USB2.0 MICRO AB PCB","1.384","10.37","0","1","Bulk","MUSB","Active","USB - micro AB","5","Receptacle","USB 2.0","Panel Mount, Through Hole","Flange, Horizontal","Solder","-","IP67 - Dust Tight, Waterproof","-40°C ~ 105°C","1","0.5A, 1A","-","Shielded","10000","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/MUSBK55230/5410430"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_harsh_musb-type-a-b-ab.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8113/MFG_MUSBK55231.jpg","664-MUSBK55231-ND","MUSBK55231","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","RUGGED USB, GEN 1, MICRO AB","0","10.92025","0","80","Box","MUSB","Active","USB - micro AB","5","Receptacle","-","Panel Mount, Through Hole","Flange, Vertical","Solder","-","IP67 - Dust Tight, Waterproof","-40°C ~ 105°C","1","0.1A, 1A, 1.8A","-","Shielded","1500","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/MUSBK55231/25815657"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6492/rugged_cat.pdf","-","664-MUSBK552301-ND","MUSBK552301","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","HARSH USB MICRO AB, IP67, VERTIC","0","11.24488","0","80","Box","MUSB","Active","USB - micro AB","5","Receptacle","USB 2.0","Panel Mount, Through Hole","Flange, Vertical","Solder","-","IP67 - Dust Tight, Waterproof","-40°C ~ 105°C","1","1.5A","-","Shielded","1500","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/MUSBK552301/25817735"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_harsh_musb-type-a-b-ab.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5547/MUSBK152M0.jpg","664-MUSBK152M0-ND","MUSBK152M0","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","MUSB SERIES, RUGGED MICRO-AB USB","117","11.76","0","1","Box","MUSBR","Active","USB - micro AB","5","Receptacle","USB 2.0","Panel Mount, Through Hole, Right Angle","Flange, Horizontal","Solder","-","IP67 - Dust Tight, Waterproof","-40°C ~ 105°C","1","0.5A, 1.8A","-","Shielded","-","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/MUSBK152M0/17066207"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_harsh_musb-type-a-b-ab.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8113/MFG_MUSBKA5235.jpg","664-MUSBKA5235-ND","MUSBKA5235","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","RUGGED USB, GEN 1, MICRO AB","0","19.23425","0","80","Box","MUSB","Active","USB - micro AB","5","Receptacle","USB 2.0","Panel Mount, Through Hole, Right Angle","Flange, Horizontal","PC Board","-","IP67 - Dust Tight, Waterproof","-40°C ~ 105°C","1","0.1A, 1A, 1.8A","-","Shielded","1500","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/MUSBKA5235/25816171"
