Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Technology","Type","Isolated Power","Number of Channels","Inputs - Side 1/Side 2","Channel Type","Voltage - Isolation","Common Mode Transient Immunity (Min)","Data Rate","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Voltage - Supply","Grade","Qualification","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","URL"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM240D_240E_241D_241E_242D_242E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4265/505%7ERI-16-2%7ERI%7E16.jpg","505-ADUM242E1BRIZ-RLTR-ND,505-ADUM242E1BRIZ-RLCT-ND,505-ADUM242E1BRIZ-RLDKR-ND","ADUM242E1BRIZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","2.708","4.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM242E1BRIZ-RL/6072256"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM240D_240E_241D_241E_242D_242E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM242E1BRWZ-RLTR-ND,505-ADUM242E1BRWZ-RLCT-ND,505-ADUM242E1BRWZ-RLDKR-ND","ADUM242E1BRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","13","4.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM242E1BRWZ-RL/5726196"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1310_1311.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1311ARWZ-RLTR-ND,ADUM1311ARWZ-RLCT-ND,ADUM1311ARWZ-RLDKR-ND","ADUM1311ARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 3CH GP 16SOIC","342","4.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3750Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1311ARWZ-RL/1534673"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM140D_140E_141D_141E_142D_142E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM142E1WBRWZ-ND","ADUM142E1WBRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISO 3.75KV 4CH SPI 16-SOIC","1.225","4.31","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","100kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.8V ~ 5.5V","Automotive","AEC-Q100","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM142E1WBRWZ/7915245"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum340e-341e-342e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM342E1WBRWZ-ND","ADUM342E1WBRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISO 5.7KV 4CH CAN 16-SOIC","465","4.31","0","1","Tube","-","Active","Magnetic Coupling","CAN, RS485, SPI","No","4","2/2","Unidirectional","5700Vrms","100kV/µs","150Mbps","10ns, 10ns","3ns","2.5ns, 2.5ns","2.25V ~ 5.5V","Automotive","AEC-Q100","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM342E1WBRWZ/19203224"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum340e-341e-342e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM342E0WBRWZ-ND","ADUM342E0WBRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISO 5.7KV 4CH CAN 16-SOIC","76","4.31","0","1","Tube","-","Active","Magnetic Coupling","CAN, RS485, SPI","No","4","2/2","Unidirectional","5700Vrms","100kV/µs","150Mbps","10ns, 10ns","3ns","2.5ns, 2.5ns","2.25V ~ 5.5V","Automotive","AEC-Q100","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM342E0WBRWZ/20393411"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum340e-341e-342e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","505-ADUM342E1WBRQZ-ND","ADUM342E1WBRQZ","Analog Devices Inc.","Analog Devices Inc.","DG ISO 3KV 4CH CAN/RS485 16-SSOP","95","4.31","0","1","Tube","-","Active","Magnetic Coupling","CAN, RS485, SPI","No","4","2/2","Unidirectional","3000Vrms","100kV/µs","150Mbps","10ns, 10ns","3ns","2.5ns, 2.5ns","2.25V ~ 5.5V","Automotive","AEC-Q100","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM342E1WBRQZ/24577159"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum340e-341e-342e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","505-ADUM342E0WBRQZ-ND","ADUM342E0WBRQZ","Analog Devices Inc.","Analog Devices Inc.","DG ISO 3KV 4CH CAN/RS485 16-SSOP","46","4.31","0","1","Tube","-","Active","Magnetic Coupling","CAN, RS485, SPI","No","4","2/2","Unidirectional","3000Vrms","100kV/µs","150Mbps","10ns, 10ns","3ns","2.5ns, 2.5ns","2.25V ~ 5.5V","Automotive","AEC-Q100","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM342E0WBRQZ/24577154"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum240d_240e_241d_241e_242d_242e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4265/505%7ERI-16-2%7ERI%7E16.jpg","505-ADUM242E1BRIZ-ND","ADUM242E1BRIZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","3.280","4.36","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM242E1BRIZ/11642822"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum240d_240e_241d_241e_242d_242e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM242E1BRWZ-ND","ADUM242E1BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","299","4.36","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM242E1BRWZ/5726653"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM240D_240E_241D_241E_242D_242E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4265/505%7ERI-16-2%7ERI%7E16.jpg","505-ADUM242E0BRIZ-ND","ADUM242E0BRIZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","275","4.36","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM242E0BRIZ/6072294"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM240D_240E_241D_241E_242D_242E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM242D0BRWZ-ND","ADUM242D0BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","182","4.36","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM242D0BRWZ/5726650"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM240D_240E_241D_241E_242D_242E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4265/505%7ERI-16-2%7ERI%7E16.jpg","ADUM242D1BRIZ-ND","ADUM242D1BRIZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","129","4.36","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM242D1BRIZ/6072293"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM240D_240E_241D_241E_242D_242E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM242D1BRWZ-ND","ADUM242D1BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","61","4.36","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM242D1BRWZ/5726651"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM240D_240E_241D_241E_242D_242E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4265/505%7ERI-16-2%7ERI%7E16.jpg","ADUM242D0BRIZ-ND","ADUM242D0BRIZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","230","4.36","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM242D0BRIZ/6072292"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1440-1441-1442-1445-1446-1447.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","505-ADUM1447ARSZ-RL7TR-ND","ADUM1447ARSZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 20SSOP","0","4.39716","0","500","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","25kV/µs","2Mbps","180ns, 180ns","8ns","2ns, 2ns","2.25V ~ 3.6V","-","-","-40°C ~ 125°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1447ARSZ-RL7/4916458"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1440-1441-1442-1445-1446-1447.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","ADUM1442ARSZ-RL7-ND","ADUM1442ARSZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 20SSOP","0","4.39716","0","500","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","25kV/µs","2Mbps","180ns, 180ns","8ns","2ns, 2ns","2.25V ~ 3.6V","-","-","-40°C ~ 125°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1442ARSZ-RL7/4916452"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1310_1311.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1311ARWZ-ND","ADUM1311ARWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 3CH GP 16SOIC","398","4.4","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3750Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1311ARWZ/1523042"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3400W_3401W_3402W.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM3402WARWZ-RLTR-ND","ADUM3402WARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","4.47511","0","1000","Tape & Reel (TR)","-","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","Automotive","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3402WARWZ-RL/3820077"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM140D_140E_141D_141E_142D_142E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","ADUM142E1WBRQZ-RL7TR-ND,ADUM142E1WBRQZ-RL7CT-ND,ADUM142E1WBRQZ-RL7DKR-ND","ADUM142E1WBRQZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3KV 4CH GP 16-SSOP","999","4.68","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","Automotive","AEC-Q100","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM142E1WBRQZ-RL7/6816330"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum7440_7441_7442.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","ADUM7442ARQZ-RL7TR-ND,ADUM7442ARQZ-RL7CT-ND,ADUM7442ARQZ-RL7DKR-ND","ADUM7442ARQZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 1KV 4CH GP 16-SSOP","3.080","4.7","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","1000Vrms","15kV/µs","1Mbps","75ns, 75ns","25ns","2ns, 2ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM7442ARQZ-RL7/2261103"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum7440_7441_7442.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","ADUM7442ARQZ-ND","ADUM7442ARQZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 1KV 4CH GP 16-SSOP","1.082","4.7","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","1000Vrms","15kV/µs","1Mbps","75ns, 75ns","25ns","2ns, 2ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM7442ARQZ/2237745"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum240d_240e_241d_241e_242d_242e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM242E0WBRWZ-ND","ADUM242E0WBRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","249","4.77","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","Automotive","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM242E0WBRWZ/9485496"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM140D_140E_141D_141E_142D_142E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","ADUM142E1WBRQZ-ND","ADUM142E1WBRQZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3KV 4CH GP 16-SSOP","187","4.82","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","Automotive","AEC-Q100","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM142E1WBRQZ/6816923"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3480_3481_3482.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","ADUM3482ARSZ-RL7TR-ND,ADUM3482ARSZ-RL7CT-ND,ADUM3482ARSZ-RL7DKR-ND","ADUM3482ARSZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 20SSOP","1.953","4.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","25kV/µs","1Mbps","90ns, 90ns","6ns","2.5ns, 2.5ns","1.8V ~ 5.5V, 3V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3482ARSZ-RL7/3775257"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum4400_4401_4402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/505%7ERI-16-1%7ERI%7E16.jpg","ADUM4402ARIZ-RLTR-ND","ADUM4402ARIZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","0","4.92003","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC-IC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM4402ARIZ-RL/2780631"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2400_2401_2402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/505%7ERI-16-1%7ERI%7E16.jpg","ADUM2402ARIZ-RLTR-ND","ADUM2402ARIZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","0","4.92003","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC-IC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM2402ARIZ-RL/2780640"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3400W_3401W_3402W.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM3402WARWZ-ND","ADUM3402WARWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","4.95085","0","94","Tube","-","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3.135V ~ 5.5V","Automotive","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3402WARWZ/3821177"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3480_3481_3482.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505%7ERS-20%7ERS%7E20.JPG","ADUM3482ARSZ-ND","ADUM3482ARSZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 20SSOP","368","4.97","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","25kV/µs","1Mbps","90ns, 90ns","6ns","2.5ns, 2.5ns","1.8V ~ 5.5V, 3V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3482ARSZ/3602828"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3300_3301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM3301ARWZ-RLTR-ND,ADUM3301ARWZ-RLCT-ND,ADUM3301ARWZ-RLDKR-ND","ADUM3301ARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","784","5.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3301ARWZ-RL/1033760"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3300_3301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM3301WBRWZ-RL-ND","ADUM3301WBRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","0","5.38699","0","1000","Tape & Reel (TR)","-","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","3V ~ 5.5V","Automotive","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3301WBRWZ-RL/5887113"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3300_3301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM3301ARWZ-ND","ADUM3301ARWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","374","5.43","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3301ARWZ/1068899"
